Coffee Hall Roundabout,52.0218815,-0.7395358,0
Coffee Hall Roundabout,52.02192229999999,-0.7394778000000001,0
Coffee Hall Roundabout,52.0219567,-0.7393867,0
Coffee Hall Roundabout,52.021975,-0.7392840999999999,0
Coffee Hall Roundabout,52.02197579999999,-0.7391772,0
Coffee Hall Roundabout,52.0219516,-0.7390465999999999,0
Standing Way,52.0219516,-0.7390465999999999,0
Standing Way,52.0220704,-0.7387504,0
Standing Way,52.022214,-0.7385208,0
H8 Standing Way,52.0237602,-0.7360019000000001,0
H8 Standing Way,52.0236442,-0.7362498,0
H8 Standing Way,52.0233305,-0.7366833,0
H8 Standing Way,52.0230657,-0.7369909,0
H8 Standing Way,52.0227762,-0.7373607,0
H8 Standing Way,52.0225152,-0.7377539,0
H8 Standing Way,52.0222705,-0.7381386,0
H8 Standing Way,52.024203,-0.7358283,0
H8 Standing Way,52.0242736,-0.7355830000000001,0
H8 Standing Way,52.0244684,-0.7351828000000001,0
H8 Standing Way,52.0245258,-0.7350595000000001,0
H8 Standing Way,52.0257143,-0.7313369,0
H8 Standing Way,52.02562139999999,-0.7309818999999999,0
H8 Standing Way,52.0256049,-0.7308519999999998,0
H8 Standing Way,52.0253368,-0.72965,0
H8 Standing Way,52.02538299999999,-0.7298221,0
H8 Standing Way,52.02541719999999,-0.7300234,0
H8 Standing Way,52.02545199999999,-0.7303569,0
H8 Standing Way,52.0255159,-0.7315271,0
H8 Standing Way,52.02545680000001,-0.7316852000000001,0
H8 Standing Way,52.0252842,-0.7325345000000001,0
H8 Standing Way,52.0250814,-0.7332341999999999,0
H8 Standing Way,52.0247883,-0.7341345999999999,0
H8 Standing Way,52.0245748,-0.7346471,0
H8 Standing Way,52.025549,-0.7294705,0
H8 Standing Way,52.0255958,-0.7292291,0
H8 Standing Way,52.0256562,-0.728878,0
H8 Standing Way,52.0256988,-0.7284326000000001,0
H8 Standing Way,52.0257496,-0.7277497000000001,0
H8 Standing Way,52.02577220000001,-0.7272811,0
H8 Standing Way,52.0257768,-0.7268452,0
H8 Standing Way,52.0257277,-0.7251170000000001,0
H8 Standing Way,52.0313213,-0.7074555,0
H8 Standing Way,52.0311877,-0.7077765,0
H8 Standing Way,52.0311183,-0.7078935999999999,0
H8 Standing Way,52.031771,-0.7070663,0
H8 Standing Way,52.0318036,-0.7068225999999999,0
H8 Standing Way,52.0318572,-0.7065444,0
H8 Standing Way,52.0320865,-0.7058769,0
H8 Standing Way,52.0323018,-0.7053007999999998,0
H8 Standing Way,52.0325303,-0.7045373,0
H8 Standing Way,52.03276120000001,-0.7037215,0
H8 Standing Way,52.0328211,-0.7034975,0
H8 Standing Way,52.0329798,-0.7028217,0
H8 Standing Way,52.0331315,-0.7021536,0
H8 Standing Way,52.0333999,-0.7006246,0
H8 Standing Way,52.0334986,-0.6921467,0
H8 Standing Way,52.03358269999999,-0.6924712,0
H8 Standing Way,52.0336442,-0.6926978,0
H8 Standing Way,52.033676,-0.6930636999999999,0
H8 Standing Way,52.0335826,-0.6956688,0
V7 Saxon Street,52.02163839999999,-0.7388573000000002,0
V7 Saxon Street,52.02154059999999,-0.7387490999999999,0
V7 Saxon Street,52.0214393,-0.7385694000000002,0
The Roman Roundabout,52.0024729,-0.7263557,0
The Roman Roundabout,52.0024886,-0.7263577,0
The Roman Roundabout,52.00251389999999,-0.7263519000000001,0
The Roman Roundabout,52.0025496,-0.7263209000000002,0
The Roman Roundabout,52.00257069999999,-0.7262792,0
The Roman Roundabout,52.0025825,-0.7262176000000001,0
The Roman Roundabout,52.0025804,-0.7261687999999999,0
The Roman Roundabout,52.0025673,-0.7261191999999999,0
The Roman Roundabout,52.002551,-0.7260886,0
The Roman Roundabout,52.0025257,-0.7260623999999999,0
The Roman Roundabout,52.00248220000001,-0.7260501,0
The Roman Roundabout,52.002449,-0.7260634999999999,0
The Roman Roundabout,52.00243399999999,-0.7260774,0
The Roman Roundabout,52.0024157,-0.7261044999999999,0
The Roman Roundabout,52.0024044,-0.7261316,0
The Roman Roundabout,52.0023934,-0.7262013,0
The Roman Roundabout,52.0024048,-0.7262771999999998,0
The Roman Roundabout,52.0024174,-0.7263063000000001,0
The Roman Roundabout,52.0024398,-0.7263362,0
The Roman Roundabout,52.0024729,-0.7263557,0
Ashland Roundabout,52.0160575,-0.7324736999999999,0
Ashland Roundabout,52.0160836,-0.7324341,0
Ashland Roundabout,52.01611380000001,-0.7322862999999999,0
Ashland Roundabout,52.0161101,-0.7320872,0
Ashland Roundabout,52.0160854,-0.7319985,0
Ashland Roundabout,52.016046,-0.7319087,0
Ashland Roundabout,52.0159929,-0.7318438,0
Ashland Roundabout,52.0159569,-0.7318265,0
Ashland Roundabout,52.015905,-0.7318086,0
Ashland Roundabout,52.0158259,-0.7318108,0
Ashland Roundabout,52.0157421,-0.7318618,0
Ashland Roundabout,52.0157005,-0.7319126,0
Ashland Roundabout,52.0156498,-0.73202,0
Ashland Roundabout,52.0156299,-0.7321017,0
Ashland Roundabout,52.0156254,-0.7322427,0
Ashland Roundabout,52.0156313,-0.7323233999999998,0
Ashland Roundabout,52.01564770000001,-0.7323908,0
Ashland Roundabout,52.01567229999999,-0.7324543999999999,0
Ashland Roundabout,52.01571929999999,-0.7325304,0
Ashland Roundabout,52.0157673,-0.7325767999999999,0
Ashland Roundabout,52.0158087,-0.7326003999999999,0
Ashland Roundabout,52.015868,-0.7326127,0
Ashland Roundabout,52.0159517,-0.7325902000000001,0
Ashland Roundabout,52.0160114,-0.7325407,0
Ashland Roundabout,52.0160575,-0.7324736999999999,0
Redmoor Roundabout,52.01263279999999,-0.7400804000000001,0
Redmoor Roundabout,52.0127118,-0.7400673,0
Redmoor Roundabout,52.01275849999999,-0.7400399999999999,0
Redmoor Roundabout,52.0257166,-0.6034068,0
Redmoor Roundabout,52.02565739999999,-0.6033807,0
Redmoor Roundabout,52.0255961,-0.6033751000000001,0
Redmoor Roundabout,52.02551920000001,-0.6033981,0
Redmoor Roundabout,52.02544869999999,-0.6034533,0
Redmoor Roundabout,52.0253897,-0.6035367,0
Redmoor Roundabout,52.0253463,-0.6036424,0
Redmoor Roundabout,52.0253194,-0.6037842,0
Redmoor Roundabout,52.0253205,-0.6039325,0
Redmoor Roundabout,52.0253495,-0.6040731,0
Redmoor Roundabout,52.025376,-0.6041413,0
